"MinDate","MeasurementMethods","StatVar","observationPeriods","ScalingFactors","Units","NumPlaces"
"2020","[]","Count_MortalityEvent_HypertensiveHeartDisease_Male_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_Assault_Homicide_ByDischargeOfFirearms_Male_White","[P1Y]","[]","[]","145"
"2018","[]","Count_MortalityEvent_Anemias_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","13"
"2018","[]","Count_MortalityEvent_Hernia_Male_White","[P1Y]","[]","[]","12"
"2018","[]","Count_MortalityEvent_WaterAirAndSpaceAndOtherAndUnspecifiedTransportAccidentsAndTheirSequelae_Female_White","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_AlcoholicLiverDisease_Male_TwoOrMoreRaces","[P1Y]","[]","[]","2"
"2019","[]","Count_MortalityEvent_RenalFailure_Female_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_ViralHepatitis_Male_Asian","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_SymptomsSignsAndAbnormalClinicalAndLaboratoryFindingsNotElsewhereClassified_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","4"
"2018","[]","Count_MortalityEvent_OtherAndUnspecifiedNontransportAccidentsAndTheirSequelae_Female_Asian","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_OtherDiseasesOfRespiratorySystem_Male_White","[P1Y]","[]","[]","771"
"2018","[]","Count_MortalityEvent_SymptomsSignsAndAbnormalClinicalAndLaboratoryFindingsNotElsewhereClassified_Male_TwoOrMoreRaces","[P1Y]","[]","[]","2"
"2019","[]","Count_MortalityEvent_CertainOtherIntestinalInfections_Male_Asian","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_Anemias_Female_White","[P1Y]","[]","[]","63"
"2018","[]","Count_MortalityEvent_OtherChronicLiverDiseaseAndCirrhosis_Female_White","[P1Y]","[]","[]","316"
"2018","[]","Count_MortalityEvent_AllOtherDiseases_Residual__Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","35"
"2018","[]","Count_MortalityEvent_Leukemia_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","27"
"2018","[]","Count_MortalityEvent_OtherDiseasesOfRespiratorySystem_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","88"
"2023","[]","Count_MortalityEvent_AccidentalExposureToSmokeFireAndFlames_Male_Asian","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_HypertensiveHeartDisease_Male_TwoOrMoreRaces","[P1Y]","[]","[]","5"
"2018","[]","Count_MortalityEvent_Non-HodgkinsLymphoma_Female_White","[P1Y]","[]","[]","280"
"2018","[]","Count_MortalityEvent_AlcoholicLiverDisease_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","22"
"2019","[]","Count_MortalityEvent_MalignantNeoplasmOfBreast_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfCervixUteri_Female_White","[P1Y]","[]","[]","83"
"2018","[]","Count_MortalityEvent_DiabetesMellitus_Male_White","[P1Y]","[]","[]","1390"
"2018","[]","Count_MortalityEvent_OtherHeartDiseases_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","9"
"2018","[]","Count_MortalityEvent_Influenza_Female_Asian","[P1Y]","[]","[]","3"
"2020","[]","Count_MortalityEvent_Pneumonia_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_MalignantNeoplasms_Male_White","[P1Y]","[]","[]","2780"
"2018","[]","Count_MortalityEvent_SymptomsSignsAndAbnormalClinicalAndLaboratoryFindingsNotElsewhereClassified_Female_Asian","[P1Y]","[]","[]","12"
"2018","[]","Count_MortalityEvent_CertainConditionsOriginatingInThePerinatalPeriod_Male_Asian","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_ChronicLiverDiseaseAndCirrhosis_Female_Asian","[P1Y]","[]","[]","6"
"2019","[]","Count_MortalityEvent_CholelithiasisAndOtherDisordersOfGallbladder_Male_Asian","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_MajorCardiovascularDiseases_Female_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","21"
"2022","[]","Count_MortalityEvent_Malnutrition_Male_Asian","[P1Y]","[]","[]","2"
"2020","[]","Count_MortalityEvent_OtherAndUnspecifiedInfectiousAndParasiticDiseasesAndTheirSequelae_Male_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","17"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfColonRectumAndAnus_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","111"
"2019","[]","Count_MortalityEvent_AllOtherAndUnspecifiedMalignantNeoplasms_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_SymptomsSignsAndAbnormalClinicalAndLaboratoryFindingsNotElsewhereClassified_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","91"
"2018","[]","Count_MortalityEvent_NephritisNephroticSyndromeAndNephrosis_Female_Asian","[P1Y]","[]","[]","28"
"2018","[]","Count_MortalityEvent_PneumonitisDueToSolidsAndLiquids_Male_Asian","[P1Y]","[]","[]","15"
"2018","[]","Count_MortalityEvent_Tuberculosis_Male_Asian","[P1Y]","[]","[]","1"
"2019","[]","Count_MortalityEvent_SymptomsSignsAndAbnormalClinicalAndLaboratoryFindingsNotElsewhereClassified_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","2"
"2020","[]","Count_MortalityEvent_COVID19_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","576"
"2020","[]","Count_MortalityEvent_COVID19_Male_TwoOrMoreRaces","[P1Y]","[]","[]","25"
"2018","[]","Count_MortalityEvent_AllOtherDiseases_Residual__Female_White","[P1Y]","[]","[]","2513"
"2018","[]","Count_MortalityEvent_TransportAccidents_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","209"
"2018","[]","Count_MortalityEvent_CerebrovascularDiseases_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","336"
"2018","[]","Count_MortalityEvent_DiabetesMellitus_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","13"
"2018","[]","Count_MortalityEvent_HypertensiveHeartDisease_Male_White","[P1Y]","[]","[]","862"
"2018","[]","Count_MortalityEvent_MalignantNeoplasms_Female_TwoOrMoreRaces","[P1Y]","[]","[]","38"
"2018","[]","Count_MortalityEvent_AtheroscleroticCardiovascularDiseaseSoDescribed_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","3"
"2018","[]","Count_MortalityEvent_IschemicHeartDiseases_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","574"
"2019","[]","Count_MortalityEvent_HypertensiveHeartAndRenalDisease_Female_Asian","[P1Y]","[]","[]","5"
"2018","[]","Count_MortalityEvent_AccidentalExposureToSmokeFireAndFlames_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","5"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfLarynx_Male_White","[P1Y]","[]","[]","63"
"2018","[]","Count_MortalityEvent_Assault_Homicide_ByDischargeOfFirearms_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","256"
"2020","[]","Count_MortalityEvent_MalignantNeoplasmsOfLiverAndIntrahepaticBileDucts_Female_TwoOrMoreRaces","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfColonRectumAndAnus_Male_TwoOrMoreRaces","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_IschemicHeartDiseases_Male_TwoOrMoreRaces","[P1Y]","[]","[]","23"
"2018","[]","Count_MortalityEvent_OtherAcuteIschemicHeartDiseases_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","15"
"2018","[]","Count_MortalityEvent_Assault_Homicide_ByOtherAndUnspecifiedMeansAndTheirSequelae_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","43"
"2018","[]","Count_MortalityEvent_Essential_Primary_HypertensionAndHypertensiveRenalDisease_Female_White","[P1Y]","[]","[]","605"
"2018","[]","Count_MortalityEvent_TransportAccidents_Female_Asian","[P1Y]","[]","[]","8"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfLymphoidHematopoieticAndRelatedTissue_Female_White","[P1Y]","[]","[]","705"
"2018","[]","Count_MortalityEvent_AtheroscleroticCardiovascularDiseaseSoDescribed_Female_White","[P1Y]","[]","[]","668"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfStomach_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","22"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfTracheaBronchusAndLung_Male_Asian","[P1Y]","[]","[]","50"
"2018","[]","Count_MortalityEvent_AlzheimersDisease_Female_White","[P1Y]","[]","[]","1787"
"2018","[]","Count_MortalityEvent_ChronicLowerRespiratoryDiseases_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","3"
"2018","[]","Count_MortalityEvent_CongenitalMalformationsDeformationsAndChromosomalAbnormalities_Male_White","[P1Y]","[]","[]","129"
"2018","[]","Count_MortalityEvent_Atherosclerosis_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","3"
"2019","[]","Count_MortalityEvent_AorticAneurysmAndDissection_Female_Asian","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_MajorCardiovascularDiseases_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","897"
"2018","[]","Count_MortalityEvent_DiseasesOfHeart_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","84"
"2018","[]","Count_MortalityEvent_HypertensiveHeartAndRenalDisease_Male_White","[P1Y]","[]","[]","206"
"2018","[]","Count_MortalityEvent_AllOtherFormsOfChronicIschemicHeartDisease_Male_TwoOrMoreRaces","[P1Y]","[]","[]","11"
"2018","[]","Count_MortalityEvent_NontransportAccidents_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","207"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfLymphoidHematopoieticAndRelatedTissue_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","115"
"2020","[]","Count_MortalityEvent_COVID19_Female_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","14"
"2018","[]","Count_MortalityEvent_WaterAirAndSpaceAndOtherAndUnspecifiedTransportAccidentsAndTheirSequelae_Male_White","[P1Y]","[]","[]","17"
"2018","[]","Count_MortalityEvent_MultipleMyelomaAndImmunoproliferativeNeoplasms_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","33"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfBreast_Female_TwoOrMoreRaces","[P1Y]","[]","[]","4"
"2019","[]","Count_MortalityEvent_MalignantNeoplasmsOfLymphoidHematopoieticAndRelatedTissue_Male_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_Leukemia_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","31"
"2018","[]","Count_MortalityEvent_ChronicLiverDiseaseAndCirrhosis_Male_TwoOrMoreRaces","[P1Y]","[]","[]","3"
"2019","[]","Count_MortalityEvent_RespiratoryTuberculosis_Male_Asian","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_CongenitalMalformationsDeformationsAndChromosomalAbnormalities_Male_Asian","[P1Y]","[]","[]","2"
"2021","[]","Count_MortalityEvent_DiseasesOfPericardiumAndAcuteMyocarditis_Male_White","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_Hernia_Female_White","[P1Y]","[]","[]","14"
"2018","[]","Count_MortalityEvent_OtherAndUnspecifiedInfectiousAndParasiticDiseasesAndTheirSequelae_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","583"
"2018","[]","Count_MortalityEvent_AtheroscleroticCardiovascularDiseaseSoDescribed_Male_TwoOrMoreRaces","[P1Y]","[]","[]","6"
"2018","[]","Count_MortalityEvent_DiseasesOfHeart_Male_TwoOrMoreRaces","[P1Y]","[]","[]","41"
"2020","[]","Count_MortalityEvent_RenalFailure_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_AllOtherFormsOfChronicIschemicHeartDisease_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","11"
"2018","[]","Count_MortalityEvent_OtherComplicationsOfPregnancyChildbirthAndThePuerperium_Female_White","[P1Y]","[]","[]","6"
"2018","[]","Count_MortalityEvent_AllOtherFormsOfHeartDisease_Male_White","[P1Y]","[]","[]","1648"
"2018","[]","Count_MortalityEvent_AllOtherDiseases_Residual__Male_TwoOrMoreRaces","[P1Y]","[]","[]","22"
"2018","[]","Count_MortalityEvent_TransportAccidents_Female_White","[P1Y]","[]","[]","344"
"2018","[]","Count_MortalityEvent_AorticAneurysmAndDissection_Female_White","[P1Y]","[]","[]","118"
"2018","[]","Count_MortalityEvent_AtheroscleroticCardiovascularDiseaseSoDescribed_Female_TwoOrMoreRaces","[P1Y]","[]","[]","4"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfLiverAndIntrahepaticBileDucts_Male_White","[P1Y]","[]","[]","535"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfTracheaBronchusAndLung_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_EnterocolitisDueToClostridiumDifficile_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","4"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfPancreas_Female_Asian","[P1Y]","[]","[]","23"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfLymphoidHematopoieticAndRelatedTissue_Female_Asian","[P1Y]","[]","[]","23"
"2018","[]","Count_MortalityEvent_CerebrovascularDiseases_Female_White","[P1Y]","[]","[]","1747"
"2018","[]","Count_MortalityEvent_Atherosclerosis_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","8"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfTracheaBronchusAndLung_Male_White","[P1Y]","[]","[]","1823"
"2019","[]","Count_MortalityEvent_AccidentalDrowningAndSubmersion_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfMeningesBrainAndOtherPartsOfCentralNervousSystem_Male_White","[P1Y]","[]","[]","333"
"2018","[]","Count_MortalityEvent_OtherHeartDiseases_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","10"
"2018","[]","Count_MortalityEvent_HypertensiveHeartAndRenalDisease_Male_Asian","[P1Y]","[]","[]","3"
"2018","[]","Count_MortalityEvent_Essential_Primary_HypertensionAndHypertensiveRenalDisease_Male_Asian","[P1Y]","[]","[]","22"
"2018","[]","Count_MortalityEvent_ChronicLowerRespiratoryDiseases_Male_TwoOrMoreRaces","[P1Y]","[]","[]","4"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfOvary_Female_White","[P1Y]","[]","[]","416"
"2020","[]","Count_MortalityEvent_Septicemia_Male_TwoOrMoreRaces","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_AtheroscleroticCardiovascularDiseaseSoDescribed_Female_Asian","[P1Y]","[]","[]","22"
"2018","[]","Count_MortalityEvent_PregnancyChildbirthAndThePuerperium_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","7"
"2018","[]","Count_MortalityEvent_AllOtherFormsOfChronicIschemicHeartDisease_Male_Asian","[P1Y]","[]","[]","69"
"2018","[]","Count_MortalityEvent_OtherAcuteIschemicHeartDiseases_Female_White","[P1Y]","[]","[]","41"
"2018","[]","Count_MortalityEvent_AcuteMyocardialInfarction_Male_Asian","[P1Y]","[]","[]","48"
"2018","[]","Count_MortalityEvent_Non-HodgkinsLymphoma_Female_Asian","[P1Y]","[]","[]","10"
"2018","[]","Count_MortalityEvent_Malnutrition_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","30"
"2018","[]","Count_MortalityEvent_AccidentalPoisoningAndExposureToNoxiousSubstances_Male_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","23"
"2018","[]","Count_MortalityEvent_AllOtherAndUnspecifiedMalignantNeoplasms_Female_TwoOrMoreRaces","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_PneumoconiosesAndChemicalEffects_Male_White","[P1Y]","[]","[]","4"
"2018","[]","Count_MortalityEvent_PneumonitisDueToSolidsAndLiquids_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","32"
"2018","[]","Count_MortalityEvent_Non-HodgkinsLymphoma_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","20"
"2018","[]","Count_MortalityEvent_NephritisNephroticSyndromeAndNephrosis_Male_TwoOrMoreRaces","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfLiverAndIntrahepaticBileDucts_Male_Asian","[P1Y]","[]","[]","33"
"2018","[]","Count_MortalityEvent_Assault_Homicide__Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","273"
"2018","[]","Count_MortalityEvent_MalignantNeoplasms_Male_Asian","[P1Y]","[]","[]","172"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfPancreas_Male_TwoOrMoreRaces","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_AcuteMyocardialInfarction_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","262"
"2018","[]","Count_MortalityEvent_InfluenzaAndPneumonia_Female_TwoOrMoreRaces","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_HumanImmunodeficiencyVirus_Hiv_Disease_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","58"
"2018","[]","Count_MortalityEvent_CertainConditionsOriginatingInThePerinatalPeriod_Male_White","[P1Y]","[]","[]","105"
"2018","[]","Count_MortalityEvent_AlzheimersDisease_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","227"
"2020","[]","Count_MortalityEvent_OtherAndUnspecifiedInfectiousAndParasiticDiseasesAndTheirSequelae_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","58"
"2018","[]","Count_MortalityEvent_RenalFailure_Male_White","[P1Y]","[]","[]","775"
"2023","[]","Count_MortalityEvent_HeartFailure_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_OtherDisordersOfCirculatorySystem_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","18"
"2021","[]","Count_MortalityEvent_Anemias_Male_Asian","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_AllOtherFormsOfHeartDisease_Male_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","2"
"2018","[]","Count_MortalityEvent_NontransportAccidents_Male_TwoOrMoreRaces","[P1Y]","[]","[]","34"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfMeningesBrainAndOtherPartsOfCentralNervousSystem_Male_Asian","[P1Y]","[]","[]","8"
"2018","[]","Count_MortalityEvent_AllOtherFormsOfHeartDisease_Male_Asian","[P1Y]","[]","[]","41"
"2018","[]","Count_MortalityEvent_AccidentalExposureToSmokeFireAndFlames_Male_White","[P1Y]","[]","[]","17"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfPancreas_Female_White","[P1Y]","[]","[]","623"
"2018","[]","Count_MortalityEvent_Accidents_UnintentionalInjuries__Female_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_MultipleMyelomaAndImmunoproliferativeNeoplasms_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","33"
"2018","[]","Count_MortalityEvent_HeartFailure_Male_TwoOrMoreRaces","[P1Y]","[]","[]","3"
"2018","[]","Count_MortalityEvent_NontransportAccidents_Female_TwoOrMoreRaces","[P1Y]","[]","[]","15"
"2019","[]","Count_MortalityEvent_Assault_Homicide__Male_TwoOrMoreRaces","[P1Y]","[]","[]","5"
"2018","[]","Count_MortalityEvent_HypertensiveHeartAndRenalDisease_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","47"
"2019","[]","Count_MortalityEvent_RenalFailure_Female_TwoOrMoreRaces","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_AlcoholicLiverDisease_Male_Asian","[P1Y]","[]","[]","8"
"2018","[]","Count_MortalityEvent_AllOtherFormsOfChronicIschemicHeartDisease_Male_White","[P1Y]","[]","[]","1939"
"2018","[]","Count_MortalityEvent_MultipleMyelomaAndImmunoproliferativeNeoplasms_Male_White","[P1Y]","[]","[]","214"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmOfPancreas_Male_White","[P1Y]","[]","[]","716"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfMeningesBrainAndOtherPartsOfCentralNervousSystem_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","12"
"2019","[]","Count_MortalityEvent_NephritisNephroticSyndromeAndNephrosis_Female_TwoOrMoreRaces","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_CerebrovascularDiseases_Female_Asian","[P1Y]","[]","[]","78"
"2018","[]","Count_MortalityEvent_OtherHeartDiseases_Male_NativeHawaiianOrOtherPacificIslanderAlone","[P1Y]","[]","[]","4"
"2018","[]","Count_MortalityEvent_MotorVehicleAccidents_Female_AmericanIndianOrAlaskaNative","[P1Y]","[]","[]","5"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfLipOralCavityAndPharynx_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","4"
"2021","[]","Count_MortalityEvent_Meningitis_Male_White","[P1Y]","[]","[]","1"
"2018","[]","Count_MortalityEvent_MalignantNeoplasmsOfLiverAndIntrahepaticBileDucts_Male_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","85"
"2018","[]","Count_MortalityEvent_AcuteMyocardialInfarction_Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","196"
"2018","[]","Count_MortalityEvent_Assault_Homicide__Female_BlackOrAfricanAmericanAlone","[P1Y]","[]","[]","61"
